rno,level,lose,name,point,profileIconId,tier,win,summonerName
3664,300,570,NULL,0,937,MASTER,612,떡을꿀떡꿀떡
3665,175,575,NULL,0,4568,MASTER,612,1Byeongminseok
3666,542,603,NULL,0,3521,MASTER,609,요트마스터713
3667,420,532,NULL,0,4844,MASTER,606,CF
3668,141,492,NULL,0,23,MASTER,601,2렙갱가는중
3669,149,566,NULL,0,1395,MASTER,599,3514001del
3670,141,577,NULL,0,4568,MASTER,593,생고등어
3671,327,511,NULL,0,4764,MASTER,592,이제가렌은죽었다
3672,442,543,NULL,0,4803,MASTER,592,Luminshield
3673,116,503,NULL,0,25,MASTER,589,WoxihUaniu
3674,116,523,NULL,0,4647,MASTER,585,YiFangT0ngXing
3675,276,576,NULL,0,685,MASTER,582,어린이즈
3676,100,513,NULL,0,3839,MASTER,581,샹어는쫑긋
3677,450,580,NULL,0,4842,MASTER,580,Catismylife
3678,39,554,NULL,0,685,MASTER,576,크냐
3679,115,505,NULL,0,4562,MASTER,572,고개둘려
3680,476,554,NULL,0,4072,MASTER,570,젤리먹고바운스
3681,101,495,NULL,0,0,MASTER,569,lebraca
3682,118,536,NULL,0,4661,MASTER,569,니고립이제일아파
3683,375,552,NULL,0,2077,MASTER,569,점화든그브
3684,357,508,NULL,0,4568,MASTER,564,요쿄의친구
3685,371,524,NULL,0,4610,MASTER,564,Amnene
3686,171,540,NULL,0,4755,MASTER,560,Denaeil
3687,240,522,NULL,0,4826,MASTER,559,허세녀
3688,229,530,NULL,0,3018,MASTER,558,HLEDeft007
3689,434,535,NULL,0,4655,MASTER,558,lionb
3690,105,487,NULL,0,4815,MASTER,557,또또쿠키
3691,100,503,NULL,0,4796,MASTER,555,huijiaguonian
3692,233,546,NULL,0,4560,MASTER,552,요들망치방패
3693,99,473,NULL,0,4368,MASTER,551,S5C1SION
3694,447,451,NULL,0,3460,MASTER,550,케이틀민
3695,235,510,NULL,0,4832,MASTER,548,도구폭행범
3696,463,523,NULL,0,4835,MASTER,548,고기먹어신난민아
3697,242,539,NULL,0,4759,MASTER,546,Gurenge
3698,129,461,NULL,0,19,MASTER,543,난콘푸라이트
3699,119,470,NULL,0,4808,MASTER,542,Lv1세구리
3700,438,503,NULL,0,1625,MASTER,542,봇쪽
3701,218,528,NULL,0,4690,MASTER,539,정해진결말
3702,291,536,NULL,0,4855,MASTER,539,기도하는현우
3703,111,502,NULL,0,25,MASTER,538,마음을다잡다1
3704,357,508,NULL,0,3541,MASTER,538,DeathScythe
3705,129,448,NULL,0,4569,MASTER,536,민호
3706,94,472,NULL,0,4778,MASTER,536,BabyHong2
3707,179,515,NULL,0,4802,MASTER,536,미친듯이파이팅5
3708,316,486,NULL,0,3859,MASTER,534,credibl2
3709,174,488,NULL,0,0,MASTER,532,FNB3P
3710,96,459,NULL,0,4835,MASTER,528,순수실력2000점
3711,300,469,NULL,0,904,MASTER,528,죽여이간나쉔끼
3712,150,507,NULL,0,1392,MASTER,528,qcsj
3713,245,440,NULL,0,1625,MASTER,526,블뤠엑
3714,210,450,NULL,0,4779,MASTER,526,너의우주
3715,123,478,NULL,0,3228,MASTER,525,닥닥이들다죽어
3716,418,517,NULL,0,4555,MASTER,520,s1mple
3717,196,437,NULL,0,3160,MASTER,518,SolarPanic
3718,265,486,NULL,0,4780,MASTER,514,botnospell
3719,259,498,NULL,0,4815,MASTER,514,조보아fans
3720,161,381,NULL,0,4568,MASTER,510,참교육의표본
3721,152,469,NULL,0,4799,MASTER,510,소로베리아데빌룩
3722,314,490,NULL,0,4804,MASTER,510,한다면하는한국남
3723,341,497,NULL,0,4834,MASTER,509,왜그랬던거지
3724,230,471,NULL,0,3587,MASTER,508,Rayn0r
3725,395,501,NULL,0,4550,MASTER,504,AFDread
3726,91,454,NULL,0,23,MASTER,502,잉옥경
3727,284,474,NULL,0,3505,MASTER,502,각도기그라가스
3728,227,507,NULL,0,4657,MASTER,502,넥서스남아있다
3729,215,478,NULL,0,3609,MASTER,501,chuiziwuni
3730,113,409,NULL,0,4815,MASTER,500,Twitch우왁굳
3731,250,473,NULL,0,3379,MASTER,497,따아아악
3732,423,483,NULL,0,4832,MASTER,497,우울증서포터
3733,137,377,NULL,0,67,MASTER,493,카나츄
3734,117,427,NULL,0,4568,MASTER,491,Fromsuntomoon
3735,107,412,NULL,0,4303,MASTER,490,국대세트
3736,431,434,NULL,0,4068,MASTER,488,BANGGUK
3737,419,448,NULL,0,3804,MASTER,488,빛보다빠른합류
3738,38,467,NULL,0,4832,MASTER,488,혼원
3739,198,388,NULL,0,691,MASTER,487,찹쌀꿀약과
3740,199,474,NULL,0,26,MASTER,482,개애고오수우
3741,202,460,NULL,0,4652,MASTER,481,evilevol
3742,254,431,NULL,0,4815,MASTER,479,민준멩
3743,176,437,NULL,0,4804,MASTER,473,Sery
3744,144,432,NULL,0,29,MASTER,471,ShineSton
3745,378,432,NULL,0,4815,MASTER,470,최희은
3746,313,451,NULL,0,4746,MASTER,470,옥탑방까치
3747,267,457,NULL,0,4626,MASTER,470,처음엔누구나초보
3748,110,422,NULL,0,4832,MASTER,469,기만해
3749,281,442,NULL,0,1387,MASTER,468,나예
3750,93,394,NULL,0,4674,MASTER,466,롤탑선생
3751,243,419,NULL,0,4690,MASTER,465,123465123
3752,114,391,NULL,0,4653,MASTER,464,KajungKing
3753,106,357,NULL,0,4696,MASTER,463,상어가익사해요
3754,138,456,NULL,0,4568,MASTER,463,12월3일수능
3755,282,393,NULL,0,4832,MASTER,462,원딜은아가얌
3756,254,454,NULL,0,3462,MASTER,461,알파고친구
3757,132,433,NULL,0,4851,MASTER,460,Machi
3758,230,416,NULL,0,4815,MASTER,458,한쿡은행
3759,336,428,NULL,0,3155,MASTER,458,과녕봇
3760,89,386,NULL,0,4707,MASTER,457,발시팀리우
3761,234,419,NULL,0,4568,MASTER,455,연초보짱
3762,262,363,NULL,0,4244,MASTER,451,이종달새
3763,125,364,NULL,0,4664,MASTER,449,히나미자와
3764,108,426,NULL,0,4368,MASTER,449,vlad99
3765,102,378,NULL,0,4832,MASTER,448,울짖마fan
3766,93,390,NULL,0,29,MASTER,448,라이너겜
3767,187,426,NULL,0,4815,MASTER,446,밥을꼭꼭씹어먹자
3768,96,386,NULL,0,23,MASTER,443,닉네임머로할까요
3769,96,352,NULL,0,4803,MASTER,442,미라클tvfans
3770,99,406,NULL,0,4277,MASTER,441,세희주인님
3771,246,413,NULL,0,4690,MASTER,441,세상을점령할남자
3772,46,420,NULL,0,4764,MASTER,437,Arad
3773,344,423,NULL,0,4498,MASTER,437,dabb
3774,123,376,NULL,0,3381,MASTER,436,InfinityofZero
3775,197,390,NULL,0,4764,MASTER,436,UBW주원
3776,395,431,NULL,0,1625,MASTER,435,낙서공책
3777,301,438,NULL,0,4652,MASTER,435,성규좌
3778,99,356,NULL,0,23,MASTER,434,양여민드우름
3779,230,442,NULL,0,4492,MASTER,433,feviknight
3780,194,370,NULL,0,4745,MASTER,432,강아지가제일좋아
3781,79,355,NULL,0,7,MASTER,430,kazan2
3782,234,404,NULL,0,4779,MASTER,430,botno
3783,371,417,NULL,0,4815,MASTER,430,무자비한폭군종쿠
3784,153,420,NULL,0,4022,MASTER,430,희귀한녀석들
3785,179,418,NULL,0,4803,MASTER,427,riteleader
3786,157,368,NULL,0,4568,MASTER,426,Siod0me
3787,174,421,NULL,0,4784,MASTER,425,faireunreve
3788,100,382,NULL,0,23,MASTER,422,JuSsen
3789,112,319,NULL,0,4379,MASTER,420,안던지면빡캐리
3790,186,388,NULL,0,4574,MASTER,420,뿌링킁스
3791,128,378,NULL,0,28,MASTER,417,강범석
3792,95,330,NULL,0,21,MASTER,416,호세민
3793,177,405,NULL,0,4025,MASTER,413,쓸큰꼬
3794,257,347,NULL,0,4815,MASTER,412,베스하먼
3795,256,367,NULL,0,4027,MASTER,411,노틸
3796,327,381,NULL,0,982,MASTER,410,안홍
3797,409,386,NULL,0,4549,MASTER,410,senanfan
3798,257,389,NULL,0,3791,MASTER,410,윤금옥76세
3799,98,288,NULL,0,4832,MASTER,409,BestOfMe
3800,188,373,NULL,0,4760,MASTER,409,강순이천재
3801,115,383,NULL,0,4569,MASTER,409,알바생자르기
3802,205,393,NULL,0,4781,MASTER,409,창문닫고자세요
3803,246,395,NULL,0,4791,MASTER,409,Wenn
3804,89,401,NULL,0,4849,MASTER,409,김선호1
3805,142,379,NULL,0,4568,MASTER,408,갓누붕이
3806,117,360,NULL,0,526,MASTER,407,자비란없소
3807,448,372,NULL,0,687,MASTER,407,REKSAI99
3808,106,343,NULL,0,4626,MASTER,405,소녀나라
3809,229,394,NULL,0,3462,MASTER,405,양학고수
3810,85,340,NULL,0,9,MASTER,402,WoHaiMeiShuNe
3811,300,365,NULL,0,4561,MASTER,402,지찬
3812,365,330,NULL,0,4815,MASTER,400,다딱이감수성
3813,408,375,NULL,0,13,MASTER,399,NeeEbi
3814,211,401,NULL,0,4815,MASTER,399,dfdsfgdsfsdga
3815,187,384,NULL,0,4656,MASTER,397,음악이뭔데
3816,79,312,NULL,0,29,MASTER,396,DeepBrownEyes
3817,172,385,NULL,0,1387,MASTER,395,낮다지능이
3818,74,285,NULL,0,4658,MASTER,393,알피지쌉고수
3819,266,354,NULL,0,4815,MASTER,393,Surporter
3820,95,276,NULL,0,4779,MASTER,391,나아퍼
3821,177,368,NULL,0,4749,MASTER,390,ywwan
3822,90,320,NULL,0,26,MASTER,388,니가지은성
3823,81,326,NULL,0,4690,MASTER,388,Cheng0821
3824,236,371,NULL,0,4568,MASTER,387,뼈맞았어새끼야1
3825,184,337,NULL,0,4815,MASTER,382,실패는성공의어메
3826,238,357,NULL,0,1456,MASTER,382,하급마법사
3827,275,357,NULL,0,4691,MASTER,382,Abroad
3828,83,271,NULL,0,23,MASTER,379,레드는정글의것
3829,190,372,NULL,0,4783,MASTER,379,pikapikaqiu
3830,84,315,NULL,0,23,MASTER,378,nanshen
3831,130,269,NULL,0,4407,MASTER,377,빨리강아지데려와
3832,82,314,NULL,0,3457,MASTER,377,르블량
3833,274,326,NULL,0,4815,MASTER,377,상체게임맞습니다
3834,95,289,NULL,0,4792,MASTER,375,그림자암살맨
3835,315,356,NULL,0,3798,MASTER,375,사나이온
3836,227,367,NULL,0,4426,MASTER,375,양찍먹
3837,90,301,NULL,0,4780,MASTER,373,AFTV째로
3838,340,342,NULL,0,4742,MASTER,372,리숌마
3839,365,357,NULL,0,4832,MASTER,372,못된말만할래
3840,245,362,NULL,0,4653,MASTER,372,Easyclap
3841,84,296,NULL,0,29,MASTER,369,zhuoxien
3842,248,345,NULL,0,4707,MASTER,369,도봉구김수환
3843,350,275,NULL,0,4846,MASTER,368,미자
3844,220,296,NULL,0,4815,MASTER,367,Lv1BBQ
3845,86,317,NULL,0,4535,MASTER,366,tianhuihui
3846,207,324,NULL,0,4249,MASTER,366,미니스나
3847,192,363,NULL,0,729,MASTER,366,고뇌
3848,374,335,NULL,0,4815,MASTER,365,GongTal
3849,330,337,NULL,0,27,MASTER,365,닭거기
3850,74,297,NULL,0,4779,MASTER,363,Dtmagot
3851,111,310,NULL,0,4653,MASTER,363,Lilli4
3852,269,325,NULL,0,907,MASTER,363,겨울지나봄이온듯
3853,183,329,NULL,0,4764,MASTER,362,SadKled
3854,411,352,NULL,0,4815,MASTER,362,ThirDeR
3855,83,307,NULL,0,4784,MASTER,361,미개한도붕이
3856,328,341,NULL,0,4561,MASTER,361,멘탈말랑이
3857,100,271,NULL,0,1387,MASTER,360,HoIlowness
3858,152,353,NULL,0,4571,MASTER,359,카지직
3859,232,291,NULL,0,4551,MASTER,358,yoursidekick
3860,184,297,NULL,0,518,MASTER,358,개별적흑인
3861,240,241,NULL,0,4794,MASTER,356,명쥬니
3862,81,307,NULL,0,0,MASTER,356,컴퓨터갑자기꺼짐
3863,161,309,NULL,0,3478,MASTER,356,복치복치개복치
3864,375,342,NULL,0,4574,MASTER,356,핑와막타치는사람
3865,82,275,NULL,0,4815,MASTER,354,부캐마터찍고접음
3866,235,333,NULL,0,4555,MASTER,354,봐줄게요힛OuO
3867,359,340,NULL,0,3837,MASTER,354,사과
3868,73,288,NULL,0,3622,MASTER,353,인천광역시만수동사는사람
3869,165,312,NULL,0,4815,MASTER,353,희준이의모험
3870,139,270,NULL,0,4764,MASTER,352,탑신병자딩거
3871,78,286,NULL,0,4761,MASTER,352,그소
3872,210,310,NULL,0,4492,MASTER,352,M1m0mb00m
3873,85,287,NULL,0,3522,MASTER,351,감정삭제
3874,170,337,NULL,0,3814,MASTER,351,Mr오도구
3875,326,333,NULL,0,3870,MASTER,350,답이보여
3876,140,308,NULL,0,4071,MASTER,349,Elka
3877,218,310,NULL,0,4405,MASTER,348,NunuandWillump
3878,471,336,NULL,0,3864,MASTER,348,믿음형
3879,325,376,NULL,0,1458,MASTER,348,불질러
3880,170,328,NULL,0,539,MASTER,347,꼬기잇
3881,440,338,NULL,0,3548,MASTER,347,Jollin의충신
3882,267,325,NULL,0,3180,MASTER,345,새벽감초
3883,287,333,NULL,0,4815,MASTER,345,잘생긴정현이
3884,182,344,NULL,0,1102,MASTER,345,심장갓
3885,243,322,NULL,0,4833,MASTER,344,지멈미
3886,109,267,NULL,0,4837,MASTER,343,연애시집
3887,242,312,NULL,0,3859,MASTER,343,숙은이원딜감
3888,401,340,NULL,0,4561,MASTER,343,산세베리앙
3889,243,310,NULL,0,1298,MASTER,342,푸쿠이
3890,77,274,NULL,0,4832,MASTER,341,wohaowunai
3891,73,286,NULL,0,4787,MASTER,341,캇품
3892,304,327,NULL,0,4832,MASTER,341,권이준
3893,196,332,NULL,0,4418,MASTER,341,천안애니
3894,324,303,NULL,0,3377,MASTER,338,HLEDeftfan
3895,296,234,NULL,0,4535,MASTER,337,신토불이정육점
3896,132,291,NULL,0,21,MASTER,337,Arylu
3897,146,278,NULL,0,4626,MASTER,336,plenilun2
3898,177,322,NULL,0,551,MASTER,336,주여리
3899,73,268,NULL,0,4832,MASTER,335,WatchMyPlay
3900,361,293,NULL,0,4162,MASTER,335,모덕씨
3901,370,243,NULL,0,4659,MASTER,333,겐쥰
3902,68,259,NULL,0,4568,MASTER,333,이종수fan
3903,169,317,NULL,0,3630,MASTER,333,아기뭉보
3904,114,146,NULL,0,4561,MASTER,329,시픈
3905,144,248,NULL,0,1588,MASTER,329,코문
3906,69,259,NULL,0,1386,MASTER,329,baobaochongya
3907,245,279,NULL,0,4815,MASTER,329,땅딸보
3908,157,261,NULL,0,4785,MASTER,328,공포영화매니아
3909,176,279,NULL,0,4815,MASTER,328,ADACADADA
3910,207,284,NULL,0,1114,MASTER,328,혜지뚝배기수집가
3911,230,291,NULL,0,1114,MASTER,328,마스터못가는사람
3912,146,291,NULL,0,1665,MASTER,328,덕정귀요미
3913,254,311,NULL,0,4815,MASTER,328,난교복이좋아
3914,216,319,NULL,0,3041,MASTER,326,승빈이다
3915,79,211,NULL,0,4764,MASTER,325,벤샷
3916,192,268,NULL,0,18,MASTER,325,전주대표자크
3917,205,298,NULL,0,1387,MASTER,325,존시나등장브금
3918,211,266,NULL,0,4815,MASTER,324,성훈이에옹
3919,79,259,NULL,0,4660,MASTER,323,강석주넌다2딱
3920,108,304,NULL,0,18,MASTER,323,전장의매루
3921,158,308,NULL,0,12,MASTER,321,매혹미전용공주
3922,136,316,NULL,0,4796,MASTER,321,남탓욕설절대안함
3923,92,268,NULL,0,23,MASTER,320,내탓은하지마
3924,204,269,NULL,0,4073,MASTER,320,뱅인분
3925,101,228,NULL,0,23,MASTER,319,헤으응으으으으으
3926,279,283,NULL,0,10,MASTER,319,천랑왕
3927,249,297,NULL,0,3233,MASTER,319,canwincanwin
3928,72,239,NULL,0,4832,MASTER,318,뭐가그렇게무서워
3929,66,247,NULL,0,3795,MASTER,318,정글의개
3930,71,241,NULL,0,4763,MASTER,317,T1Cameo
3931,72,241,NULL,0,4555,MASTER,317,Catcall
3932,88,247,NULL,0,4547,MASTER,317,김건북극곰
3933,368,251,NULL,0,3522,MASTER,317,무친소년
3934,593,286,NULL,0,4535,MASTER,317,Javascr1pt
3935,215,255,NULL,0,532,MASTER,316,인모쿠
3936,230,251,NULL,0,3791,MASTER,315,20030220th
3937,268,265,NULL,0,775,MASTER,315,술원
3938,231,294,NULL,0,4815,MASTER,315,거져묵어
3939,88,240,NULL,0,4568,MASTER,314,SangdyOwO
3940,122,263,NULL,0,4568,MASTER,314,건대미드
3941,276,258,NULL,0,4815,MASTER,313,QOiQO
3942,73,222,NULL,0,4471,MASTER,312,Kimory
3943,129,246,NULL,0,685,MASTER,311,zhongdanjayce
3944,81,249,NULL,0,4760,MASTER,310,맑은하늘물
3945,204,261,NULL,0,6,MASTER,310,Dpico
3946,291,276,NULL,0,3505,MASTER,310,피폭발
3947,311,299,NULL,0,3804,MASTER,310,운우의낙
3948,104,258,NULL,0,4815,MASTER,309,강우거스
3949,135,265,NULL,0,4781,MASTER,309,빛이머무는
3950,335,282,NULL,0,4815,MASTER,309,휴학후게임중
3951,193,288,NULL,0,23,MASTER,309,초로콩
3952,252,295,NULL,0,4247,MASTER,307,하늘별자리
3953,233,263,NULL,0,4815,MASTER,306,신애하는마음
3954,248,265,NULL,0,4652,MASTER,306,월화순목금토일
3955,348,290,NULL,0,4759,MASTER,306,Nomercy25
3956,315,293,NULL,0,4551,MASTER,306,걀달
3957,245,269,NULL,0,4086,MASTER,304,Lukalux
3958,322,300,NULL,0,4690,MASTER,304,버스마렵따
3959,231,243,NULL,0,4815,MASTER,303,열한번째오디나무
3960,138,254,NULL,0,23,MASTER,303,석진잌
3961,216,287,NULL,0,4492,MASTER,303,Massless
3962,103,251,NULL,0,4804,MASTER,302,나는팀원들이밉다
3963,260,275,NULL,0,3460,MASTER,302,스푼도시락
3964,222,292,NULL,0,4449,MASTER,302,떠블쿠숑
3965,215,296,NULL,0,3866,MASTER,302,LeaveItAlone
3966,365,254,NULL,0,4815,MASTER,301,클레드
3967,326,295,NULL,0,546,MASTER,299,간절함은없다
3968,305,281,NULL,0,4763,MASTER,298,온순하고순진한
3969,217,288,NULL,0,3553,MASTER,298,이기적인싸이
3970,147,298,NULL,0,4815,MASTER,298,lolooloololo01
3971,259,235,NULL,0,3592,MASTER,297,LIAR
3972,290,270,NULL,0,4815,MASTER,297,라무라무람
3973,67,226,NULL,0,4758,MASTER,295,정멋정
3974,67,229,NULL,0,3789,MASTER,295,YeEunShin
3975,122,233,NULL,0,4552,MASTER,295,잭슨파이브
3976,79,205,NULL,0,7,MASTER,294,에코로마스터감
3977,64,211,NULL,0,4666,MASTER,294,널화나게할유저
3978,64,222,NULL,0,4568,MASTER,293,ramistrassezuric
3979,160,281,NULL,0,4756,MASTER,293,지수엄
3980,231,282,NULL,0,4555,MASTER,293,모코
3981,70,192,NULL,0,1455,MASTER,292,만들어보았습니다
3982,197,283,NULL,0,4815,MASTER,292,수호자바드
3983,88,214,NULL,0,4760,MASTER,290,연어
3984,182,246,NULL,0,3864,MASTER,290,오빠그만때령
3985,71,264,NULL,0,1297,MASTER,290,K1ooz
3986,355,273,NULL,0,4658,MASTER,289,내가누군지까먹음
3987,238,273,NULL,0,4572,MASTER,289,그래도요
3988,269,239,NULL,0,4562,MASTER,288,치킨먹고싶어요
3989,274,264,NULL,0,3590,MASTER,288,칼둔기도끼
3990,165,203,NULL,0,4589,MASTER,287,Jumpofzac
3991,195,234,NULL,0,4760,MASTER,287,탑하는재원이
3992,223,245,NULL,0,4561,MASTER,287,손세이
3993,455,272,NULL,0,4418,MASTER,287,영호비구
3994,74,209,NULL,0,4784,MASTER,286,마숭희
3995,566,282,NULL,0,4804,MASTER,286,Lv25버블링
3996,71,213,NULL,0,4764,MASTER,285,Poacher
3997,100,243,NULL,0,3231,MASTER,285,영이콩
3998,72,212,NULL,0,23,MASTER,284,무조건듀오계정
3999,251,247,NULL,0,4795,MASTER,284,구도구도구도구도
4000,103,248,NULL,0,1301,MASTER,284,칠귤
